"CustomerID","Recency","Frequency","Monetary","First_Purchase","Last_Purchase","R_Score","F_Score","M_Score","RFM_Score","RFM_Category","Segment"
13707,267.782638888889,2,806.41,2011-01-28 13:27:00,2011-03-17 18:03:00,1,3,3,7,"133","Needing Attention"
13708,271.961111111111,1,296.88,2011-03-13 13:46:00,2011-03-13 13:46:00,1,2,2,5,"122","At Risk"
13709,4.09861111111111,13,6328.05,2011-01-28 14:57:00,2011-12-06 10:28:00,5,5,5,15,"555","Champions"
13710,32.1902777777778,1,180.48,2011-11-08 08:16:00,2011-11-08 08:16:00,4,2,1,7,"421","Others"
13711,219.096527777778,2,252.06,2011-05-05 10:29:00,2011-05-05 10:31:00,1,3,2,6,"132","At Risk"
13712,247.011805555556,1,228.84,2011-04-07 12:33:00,2011-04-07 12:33:00,1,2,1,4,"121","Hibernating"
13715,281.728472222222,5,1079.34,2010-12-02 08:52:00,2011-03-03 19:21:00,1,4,4,9,"144","Needing Attention"
13716,269.959027777778,1,138.28,2011-03-15 13:49:00,2011-03-15 13:49:00,1,2,1,4,"121","Hibernating"
13717,32.9423611111111,6,1445.01,2011-02-14 13:21:00,2011-11-07 14:13:00,4,5,4,13,"454","Champions"
13718,246.976388888889,2,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,1,3,2,6,"132","At Risk"
13719,15.8916666666667,5,1041.68,2011-04-19 13:56:00,2011-11-24 15:26:00,4,4,4,12,"444","Loyal Customers"
13720,117.002777777778,4,799.9,2011-03-30 09:17:00,2011-08-15 12:46:00,2,4,3,9,"243","Needing Attention"
13721,36.9479166666667,1,524.14,2011-11-03 14:05:00,2011-11-03 14:05:00,3,2,3,8,"323","Potential Loyalists"
13722,132.004166666667,3,2375.41,2011-03-02 11:43:00,2011-07-31 12:44:00,2,4,5,11,"245","Needing Attention"
13723,217.823611111111,1,199.85,2011-05-06 17:04:00,2011-05-06 17:04:00,1,2,1,4,"121","Hibernating"
13725,50.1159722222222,8,1980.56,2011-02-04 12:18:00,2011-10-21 10:03:00,3,5,4,12,"354","Potential Loyalists"
13726,39.0840277777778,2,1079.66,2011-08-31 11:06:00,2011-11-01 10:49:00,3,3,4,10,"334","Potential Loyalists"
13727,29.1277777777778,2,333.48,2011-11-06 12:16:00,2011-11-11 09:46:00,4,3,2,9,"432","Potential Loyalists"
13728,37.0840277777778,6,1016.14,2011-02-02 12:09:00,2011-11-03 10:49:00,3,5,4,12,"354","Potential Loyalists"
13730,136.177083333333,2,752.6,2011-07-01 12:47:00,2011-07-27 08:35:00,2,3,3,8,"233","Needing Attention"
13731,219.928472222222,2,610.59,2011-04-07 10:10:00,2011-05-04 14:33:00,1,3,3,7,"133","Needing Attention"
13732,28.8756944444444,1,491.86,2011-11-11 15:49:00,2011-11-11 15:49:00,4,2,3,9,"423","Potential Loyalists"
13735,25.0666666666667,4,2885.24,2011-04-19 13:49:00,2011-11-15 11:14:00,4,4,5,13,"445","Champions"
13736,5.89652777777778,2,731.9,2011-03-24 13:04:00,2011-12-04 15:19:00,5,3,3,11,"533","Loyal Customers"
13737,200.845833333333,1,339.6,2011-05-23 16:32:00,2011-05-23 16:32:00,1,2,2,5,"122","At Risk"
13739,18.96875,1,216.9,2011-11-21 13:35:00,2011-11-21 13:35:00,4,2,1,7,"421","Others"
13740,241.095833333333,1,350.75,2011-04-13 10:32:00,2011-04-13 10:32:00,1,2,2,5,"122","At Risk"
13741,72.1465277777778,3,668.43,2011-05-06 13:43:00,2011-09-29 09:19:00,2,4,3,9,"243","Needing Attention"
13742,17.0715277777778,12,3131.02,2011-01-23 14:59:00,2011-11-23 11:07:00,4,5,5,14,"455","Champions"
13743,3.11180555555556,7,1341.6,2011-03-25 14:46:00,2011-12-07 10:09:00,5,5,4,14,"554","Champions"
13744,95.8965277777778,2,1156.36,2011-02-20 14:08:00,2011-09-05 15:19:00,2,3,4,9,"234","Needing Attention"
13745,162.838194444444,1,300.04,2011-06-30 16:43:00,2011-06-30 16:43:00,2,2,2,6,"222","At Risk"
13747,374.092361111111,1,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,1,2,1,4,"121","Hibernating"
13748,96.1284722222222,5,948.25,2010-12-01 09:00:00,2011-09-05 09:45:00,2,4,4,10,"244","Needing Attention"
13750,54.0236111111111,5,1647.26,2011-01-07 11:49:00,2011-10-17 12:16:00,3,4,4,11,"344","Potential Loyalists"
13751,288.870833333333,1,296.25,2011-02-24 15:56:00,2011-02-24 15:56:00,1,2,2,5,"122","At Risk"
13752,124.940277777778,6,1186.28,2011-04-07 12:04:00,2011-08-07 14:16:00,2,5,4,11,"254","Needing Attention"
13753,288.001388888889,1,741.26,2011-02-25 12:48:00,2011-02-25 12:48:00,1,2,3,6,"123","At Risk"
13754,152.040972222222,2,282.6,2011-01-26 14:58:00,2011-07-11 11:51:00,2,3,2,7,"232","At Risk"
13755,4.01666666666667,9,2161.35,2011-10-07 15:45:00,2011-12-06 12:26:00,5,5,5,15,"555","Champions"
13756,2.8375,14,5189.52,2010-12-07 11:41:00,2011-12-07 16:44:00,5,5,5,15,"555","Champions"
13758,12.06875,7,3190.55,2010-12-01 12:08:00,2011-11-28 11:11:00,5,5,5,15,"555","Champions"
13759,33.91875,2,659.41,2011-09-29 15:40:00,2011-11-06 14:47:00,3,3,3,9,"333","Potential Loyalists"
13760,54.8590277777778,2,286.79,2011-03-28 12:52:00,2011-10-16 16:13:00,3,3,2,8,"332","Potential Loyalists"
13761,50.9506944444444,2,1070.65,2011-06-13 08:43:00,2011-10-20 14:01:00,3,3,4,10,"334","Potential Loyalists"
13762,219.149305555556,1,306.72,2011-05-05 09:15:00,2011-05-05 09:15:00,1,2,2,5,"122","At Risk"
13763,63.9006944444444,1,1714.96,2011-10-07 15:13:00,2011-10-07 15:13:00,3,2,4,9,"324","Potential Loyalists"
13764,71.0326388888889,3,1521.76,2011-01-06 14:53:00,2011-09-30 12:03:00,3,4,4,11,"344","Potential Loyalists"
13767,2.90972222222222,37,17220.36,2010-12-01 10:47:00,2011-12-07 15:00:00,5,5,5,15,"555","Champions"
13769,2.90416666666667,10,2796.51,2010-12-07 13:28:00,2011-12-07 15:08:00,5,5,5,15,"555","Champions"
13771,64.9388888888889,4,2634.45,2011-04-06 15:47:00,2011-10-06 14:18:00,3,4,5,12,"345","Potential Loyalists"
13772,34.0465277777778,3,1132.13,2011-04-14 12:31:00,2011-11-06 11:43:00,3,4,4,11,"344","Potential Loyalists"
13774,82.0305555555556,1,345,2011-09-19 12:06:00,2011-09-19 12:06:00,2,2,2,6,"222","At Risk"
13777,1.01736111111111,33,25977.16,2010-12-01 16:01:00,2011-12-09 12:25:00,5,5,5,15,"555","Champions"
13778,103.892361111111,1,178.7,2011-08-28 15:25:00,2011-08-28 15:25:00,2,2,1,5,"221","Hibernating"
13780,7.95902777777778,2,360.01,2011-06-22 11:43:00,2011-12-02 13:49:00,5,3,2,10,"532","Potential Loyalists"
13781,251.029166666667,1,127.84,2011-04-03 12:08:00,2011-04-03 12:08:00,1,2,1,4,"121","Hibernating"
13782,13.0388888888889,6,912,2011-01-16 11:08:00,2011-11-27 11:54:00,5,5,3,13,"553","Champions"
13784,10.1368055555556,11,2462.79,2011-01-11 14:38:00,2011-11-30 09:33:00,5,5,5,15,"555","Champions"
13786,367.95625,1,230.4,2010-12-07 13:53:00,2010-12-07 13:53:00,1,2,1,4,"121","Hibernating"
13787,76.0305555555556,2,309.04,2010-12-10 14:45:00,2011-09-25 12:06:00,2,3,2,7,"232","At Risk"
13790,4.87638888888889,1,348.8,2011-12-05 15:48:00,2011-12-05 15:48:00,5,2,2,9,"522","Potential Loyalists"
13791,128.045833333333,2,1516,2011-06-24 16:38:00,2011-08-04 11:44:00,2,3,4,9,"234","Needing Attention"
13792,66.9298611111111,2,195.55,2011-02-25 14:03:00,2011-10-04 14:31:00,3,3,1,7,"331","Others"
13798,1.87430555555556,57,37153.85,2010-12-02 17:24:00,2011-12-08 15:51:00,5,5,5,15,"555","Champions"
13799,117.029861111111,2,688.86,2011-02-18 14:18:00,2011-08-15 12:07:00,2,3,3,8,"233","Needing Attention"
13800,310.015972222222,1,558.32,2011-02-03 12:27:00,2011-02-03 12:27:00,1,2,3,6,"123","At Risk"
13801,67.1076388888889,1,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,3,2,2,7,"322","Potential Loyalists"
13802,139.080555555556,3,4599.42,2011-02-01 12:03:00,2011-07-24 10:54:00,2,4,5,11,"245","Needing Attention"
13803,255.995138888889,1,277.07,2011-03-29 12:57:00,2011-03-29 12:57:00,1,2,2,5,"122","At Risk"
13804,31.0125,7,2635.79,2011-02-23 09:09:00,2011-11-09 12:32:00,4,5,5,14,"455","Champions"
13805,52.9166666666667,2,924.6,2011-08-02 15:29:00,2011-10-18 14:50:00,3,3,3,9,"333","Potential Loyalists"
13806,64.0465277777778,1,256.38,2011-10-07 11:43:00,2011-10-07 11:43:00,3,2,2,7,"322","Potential Loyalists"
13807,367.876388888889,1,112.6,2010-12-07 15:48:00,2010-12-07 15:48:00,1,2,1,4,"121","Hibernating"
13808,6.02222222222222,5,1747.66,2011-09-04 12:07:00,2011-12-04 12:18:00,5,4,4,13,"544","Champions"
13809,305.982638888889,1,155.05,2011-02-07 13:15:00,2011-02-07 13:15:00,1,2,1,4,"121","Hibernating"
13810,29.1784722222222,3,1499.01,2011-10-14 12:57:00,2011-11-11 08:33:00,4,4,4,12,"444","Loyal Customers"
13811,184.122222222222,3,814.5,2011-04-14 18:40:00,2011-06-09 09:54:00,1,4,3,8,"143","Needing Attention"
13812,42.9326388888889,3,539,2011-08-26 12:54:00,2011-10-28 14:27:00,3,4,3,10,"343","Potential Loyalists"
13813,40.0916666666667,4,1366.86,2011-07-28 10:33:00,2011-10-31 10:38:00,3,4,4,11,"344","Potential Loyalists"
13814,92.9597222222222,2,1579.12,2011-07-25 13:54:00,2011-09-08 13:48:00,2,3,4,9,"234","Needing Attention"
13815,22.9381944444444,4,4027.36,2011-01-25 12:16:00,2011-11-17 14:19:00,4,4,5,13,"445","Champions"
13816,24.175,2,571.67,2011-10-06 14:37:00,2011-11-16 08:38:00,4,3,3,10,"433","Loyal Customers"
13817,29.7923611111111,2,382.98,2010-12-23 11:46:00,2011-11-10 17:49:00,4,3,2,9,"432","Potential Loyalists"
13819,302.091666666667,3,1140.35,2011-01-24 10:38:00,2011-02-11 10:38:00,1,4,4,9,"144","Needing Attention"
13821,145.125694444444,2,385.64,2011-03-23 11:30:00,2011-07-18 09:49:00,2,3,2,7,"232","At Risk"
13822,6.02569444444444,2,632,2011-10-30 15:55:00,2011-12-04 12:13:00,5,3,3,11,"533","Loyal Customers"
13823,19.1027777777778,2,957.66,2011-09-09 10:42:00,2011-11-21 10:22:00,4,3,4,11,"434","Loyal Customers"
13824,33.00625,5,1698.94,2011-02-02 13:07:00,2011-11-07 12:41:00,4,4,4,12,"444","Loyal Customers"
13826,176.959722222222,1,189.5,2011-06-16 13:48:00,2011-06-16 13:48:00,2,2,1,5,"221","Hibernating"
13827,58.0083333333333,3,412.05,2011-07-19 15:38:00,2011-10-13 12:38:00,3,4,2,9,"342","Potential Loyalists"
13828,22.8666666666667,1,209.49,2011-11-17 16:02:00,2011-11-17 16:02:00,4,2,1,7,"421","Others"
13831,16.88125,6,2202.99,2010-12-05 12:13:00,2011-11-23 15:41:00,4,5,5,14,"455","Champions"
13832,19.8847222222222,1,52.2,2011-11-20 15:36:00,2011-11-20 15:36:00,4,2,1,7,"421","Others"
13833,159.974305555556,1,384.8,2011-07-03 13:27:00,2011-07-03 13:27:00,2,2,2,6,"222","At Risk"
13835,25.8840277777778,4,834.57,2011-05-08 15:22:00,2011-11-14 15:37:00,4,4,3,11,"443","Loyal Customers"
13837,212.027777777778,2,271.24,2011-01-26 12:15:00,2011-05-12 12:10:00,1,3,2,6,"132","At Risk"
13838,6.07638888888889,4,691.73,2010-12-05 10:45:00,2011-12-04 11:00:00,5,4,3,12,"543","Loyal Customers"
13841,253.027777777778,1,85,2011-04-01 12:10:00,2011-04-01 12:10:00,1,2,1,4,"121","Hibernating"
13842,59.0826388888889,9,3385.62,2010-12-08 10:39:00,2011-10-12 10:51:00,3,5,5,13,"355","Champions"
13844,11.9784722222222,1,361.62,2011-11-28 13:21:00,2011-11-28 13:21:00,5,2,2,9,"522","Potential Loyalists"
13845,65.1840277777778,1,312.98,2011-10-06 08:25:00,2011-10-06 08:25:00,3,2,2,7,"322","Potential Loyalists"
13846,25.0298611111111,3,865.06,2010-12-14 16:07:00,2011-11-15 12:07:00,4,4,3,11,"443","Loyal Customers"
13848,92.9944444444444,3,1255,2010-12-08 15:10:00,2011-09-08 12:58:00,2,4,4,10,"244","Needing Attention"
13849,52.0770833333333,2,1537.95,2011-06-22 10:11:00,2011-10-19 10:59:00,3,3,4,10,"334","Potential Loyalists"
13850,129.948611111111,1,1595.48,2011-08-02 14:04:00,2011-08-02 14:04:00,2,2,4,8,"224","At Risk"
13851,96.0097222222222,3,2651.46,2011-02-24 17:18:00,2011-09-05 12:36:00,2,4,5,11,"245","Needing Attention"
13853,57.9388888888889,1,1090.14,2011-10-13 14:18:00,2011-10-13 14:18:00,3,2,4,9,"324","Potential Loyalists"
13854,9.15555555555556,25,8109.52,2010-12-09 10:48:00,2011-12-01 09:06:00,5,5,5,15,"555","Champions"
13856,169.115972222222,3,388.5,2011-05-20 13:13:00,2011-06-24 10:03:00,2,4,2,8,"242","At Risk"
13858,57.85625,1,216.17,2011-10-13 16:17:00,2011-10-13 16:17:00,3,2,1,6,"321","Others"
13859,326.858333333333,1,201.16,2011-01-17 16:14:00,2011-01-17 16:14:00,1,2,1,4,"121","Hibernating"
13860,1.99513888888889,5,1245.9,2011-09-14 09:27:00,2011-12-08 12:57:00,5,4,4,13,"544","Champions"
13862,18.8513888888889,8,2209.36,2011-01-11 15:13:00,2011-11-21 16:24:00,4,5,5,14,"455","Champions"
13863,248.104166666667,1,305.78,2011-04-06 10:20:00,2011-04-06 10:20:00,1,2,2,5,"122","At Risk"
13865,58.9715277777778,4,501.56,2011-02-23 12:04:00,2011-10-12 13:31:00,3,4,3,10,"343","Potential Loyalists"
13866,74.9138888888889,1,145.67,2011-09-26 14:54:00,2011-09-26 14:54:00,2,2,1,5,"221","Hibernating"
13867,31.8763888888889,3,1015.29,2011-05-05 17:28:00,2011-11-08 15:48:00,4,4,4,12,"444","Loyal Customers"
13868,7.84583333333333,2,3192.54,2011-11-01 12:45:00,2011-12-02 16:32:00,5,3,5,13,"535","Champions"
13869,123.95625,4,3104.95,2010-12-17 15:14:00,2011-08-08 13:53:00,2,4,5,11,"245","Needing Attention"
13870,2.97708333333333,8,2770.94,2011-02-25 09:09:00,2011-12-07 13:23:00,5,5,5,15,"555","Champions"
13871,23.0840277777778,13,6403.25,2011-02-04 09:30:00,2011-11-17 10:49:00,4,5,5,14,"455","Champions"
13873,120.1125,3,389.6,2011-02-03 09:37:00,2011-08-12 10:08:00,2,4,2,8,"242","At Risk"
13874,358.770833333333,1,540.45,2010-12-16 18:20:00,2010-12-16 18:20:00,1,2,3,6,"123","At Risk"
13875,54.1347222222222,5,1786.79,2011-02-11 15:39:00,2011-10-17 09:36:00,3,4,4,11,"344","Potential Loyalists"
13876,64.1027777777778,1,122.7,2011-10-07 10:22:00,2011-10-07 10:22:00,3,2,1,6,"321","Others"
13877,86.8756944444444,1,117.24,2011-09-14 15:49:00,2011-09-14 15:49:00,2,2,1,5,"221","Hibernating"
13878,55.0215277777778,1,1281.53,2011-10-16 12:19:00,2011-10-16 12:19:00,3,2,4,9,"324","Potential Loyalists"
13880,21.9625,13,3219.77,2010-12-07 14:00:00,2011-11-18 13:44:00,4,5,5,14,"455","Champions"
13881,4,20,17159.52,2011-02-01 10:14:00,2011-12-06 12:50:00,5,5,5,15,"555","Champions"
13882,3.06527777777778,5,1191.13,2011-10-06 15:28:00,2011-12-07 11:16:00,5,4,4,13,"544","Champions"
13883,11.0868055555556,5,2674.48,2011-03-31 17:17:00,2011-11-29 10:45:00,5,4,5,14,"545","Champions"
13884,7.84722222222222,5,787.6,2011-03-01 13:40:00,2011-12-02 16:30:00,5,4,3,12,"543","Loyal Customers"
13885,189.904861111111,2,506.8,2011-05-23 08:52:00,2011-06-03 15:07:00,1,3,3,7,"133","Needing Attention"
13886,71.98125,1,243.56,2011-09-29 13:17:00,2011-09-29 13:17:00,3,2,1,6,"321","Others"
13887,204.811111111111,1,349.55,2011-05-19 17:22:00,2011-05-19 17:22:00,1,2,2,5,"122","At Risk"
13888,120.109027777778,2,605.63,2011-05-05 14:41:00,2011-08-12 10:13:00,2,3,3,8,"233","Needing Attention"
13889,93.1506944444444,1,416.9,2011-09-08 09:13:00,2011-09-08 09:13:00,2,2,2,6,"222","At Risk"
13890,1.88472222222222,10,1883.81,2010-12-16 09:31:00,2011-12-08 15:36:00,5,5,4,14,"554","Champions"
13892,27.0416666666667,4,632.97,2011-04-07 12:04:00,2011-11-13 11:50:00,4,4,3,11,"443","Loyal Customers"
13893,298.055555555556,1,821.1,2011-02-15 11:30:00,2011-02-15 11:30:00,1,2,3,6,"123","At Risk"
13894,24.1291666666667,3,564.62,2011-02-02 12:54:00,2011-11-16 09:44:00,4,4,3,11,"443","Loyal Customers"
13895,28.8284722222222,4,2593.07,2011-06-28 10:17:00,2011-11-11 16:57:00,4,4,5,13,"445","Champions"
13897,50.9305555555556,1,311.16,2011-10-20 14:30:00,2011-10-20 14:30:00,3,2,2,7,"322","Potential Loyalists"
13898,326.098611111111,1,155.93,2011-01-18 10:28:00,2011-01-18 10:28:00,1,2,1,4,"121","Hibernating"
13899,16.9652777777778,2,388.52,2011-03-10 09:30:00,2011-11-23 13:40:00,4,3,2,9,"432","Potential Loyalists"
13900,183.725,3,740.95,2011-03-22 10:13:00,2011-06-09 19:26:00,1,4,3,8,"143","Needing Attention"
13901,72.9180555555556,5,2867.2,2011-01-25 09:01:00,2011-09-28 14:48:00,2,4,5,11,"245","Needing Attention"
13904,37.9645833333333,2,332.64,2011-02-18 11:18:00,2011-11-02 13:41:00,3,3,2,8,"332","Potential Loyalists"
13908,80.0423611111111,4,2369.55,2011-03-08 12:04:00,2011-09-21 11:49:00,2,4,5,11,"245","Needing Attention"
13911,57.8798611111111,9,2580.91,2011-02-04 14:46:00,2011-10-13 15:43:00,3,5,5,13,"355","Champions"
13914,12.09375,2,626.45,2011-11-03 16:28:00,2011-11-28 10:35:00,5,3,3,11,"533","Loyal Customers"
13917,50.1208333333333,2,272.04,2011-06-01 12:46:00,2011-10-21 09:56:00,3,3,2,8,"332","Potential Loyalists"
13918,50.0173611111111,2,1212.84,2011-03-31 18:05:00,2011-10-21 12:25:00,3,3,4,10,"334","Potential Loyalists"
13919,59.9347222222222,2,384.81,2011-08-10 10:15:00,2011-10-11 14:24:00,3,3,2,8,"332","Potential Loyalists"
13922,352.091666666667,1,172.25,2010-12-23 10:38:00,2010-12-23 10:38:00,1,2,1,4,"121","Hibernating"
13923,54.0118055555556,1,351.13,2011-10-17 12:33:00,2011-10-17 12:33:00,3,2,2,7,"322","Potential Loyalists"
13924,2.13263888888889,6,1838.85,2011-09-28 15:07:00,2011-12-08 09:39:00,5,5,4,14,"554","Champions"
13925,93.0020833333333,4,678.25,2011-07-28 12:09:00,2011-09-08 12:47:00,2,4,3,9,"243","Needing Attention"
13926,23.9819444444444,1,223.85,2011-11-16 13:16:00,2011-11-16 13:16:00,4,2,1,7,"421","Others"
13927,75.0347222222222,1,348.99,2011-09-26 12:00:00,2011-09-26 12:00:00,2,2,2,6,"222","At Risk"
13928,11.0951388888889,4,464.57,2011-07-29 15:59:00,2011-11-29 10:33:00,5,4,2,11,"542","Potential Loyalists"
13929,169.891666666667,2,842.65,2011-01-17 15:11:00,2011-06-23 15:26:00,2,3,3,8,"233","Needing Attention"
13930,58.1284722222222,2,337.34,2011-07-26 11:00:00,2011-10-13 09:45:00,3,3,2,8,"332","Potential Loyalists"
13931,96.1097222222222,2,1237.53,2011-03-04 08:43:00,2011-09-05 10:12:00,2,3,4,9,"234","Needing Attention"
13932,295.033333333333,1,307.4,2011-02-18 12:02:00,2011-02-18 12:02:00,1,2,2,5,"122","At Risk"
13933,109.949305555556,2,608.79,2011-07-14 13:35:00,2011-08-22 14:03:00,2,3,3,8,"233","Needing Attention"
13934,264.174305555556,1,922.1,2011-03-21 08:39:00,2011-03-21 08:39:00,1,2,3,6,"123","At Risk"
13936,180.16875,1,376.58,2011-06-13 08:47:00,2011-06-13 08:47:00,1,2,2,5,"122","At Risk"
13937,169.84375,1,158.85,2011-06-23 16:35:00,2011-06-23 16:35:00,2,2,1,5,"221","Hibernating"
13938,35.9256944444444,1,71.66,2011-11-04 14:37:00,2011-11-04 14:37:00,3,2,1,6,"321","Others"
13939,23.9701388888889,3,568.55,2011-02-01 11:30:00,2011-11-16 13:33:00,4,4,3,11,"443","Loyal Customers"
13940,17.8993055555556,4,839.14,2011-07-18 16:05:00,2011-11-22 15:15:00,4,4,3,11,"443","Loyal Customers"
13941,22.1298611111111,5,5112.96,2010-12-02 10:17:00,2011-11-18 09:43:00,4,4,5,13,"445","Champions"
13946,79.9701388888889,3,561.57,2011-03-17 10:02:00,2011-09-21 13:33:00,2,4,3,9,"243","Needing Attention"
13947,65.9222222222222,1,90.6,2011-10-05 14:42:00,2011-10-05 14:42:00,3,2,1,6,"321","Others"
13948,361.105555555556,1,102,2010-12-14 10:18:00,2010-12-14 10:18:00,1,2,1,4,"121","Hibernating"
13949,3.13541666666667,6,2427.32,2011-09-06 11:55:00,2011-12-07 09:35:00,5,5,5,15,"555","Champions"
13950,11.9208333333333,4,745.06,2011-04-07 11:29:00,2011-11-28 14:44:00,5,4,3,12,"543","Loyal Customers"
13951,176.838194444444,3,674.45,2011-02-18 15:21:00,2011-06-16 16:43:00,2,4,3,9,"243","Needing Attention"
13952,218.159722222222,2,3251.071,2011-04-15 09:27:00,2011-05-06 09:00:00,1,3,5,9,"135","Needing Attention"
13953,7.86527777777778,7,3515.68,2010-12-22 10:29:00,2011-12-02 16:04:00,5,5,5,15,"555","Champions"
13954,2,2,439.92,2011-09-30 10:52:00,2011-12-08 12:50:00,5,3,2,10,"532","Potential Loyalists"
13955,154.813194444444,2,322.96,2011-02-07 12:24:00,2011-07-08 17:19:00,2,3,2,7,"232","At Risk"
13956,5.97916666666667,5,1026.42,2011-03-13 12:51:00,2011-12-04 13:20:00,5,4,4,13,"544","Champions"
13959,79.9055555555556,3,598.2,2010-12-12 13:56:00,2011-09-21 15:06:00,2,4,3,9,"243","Needing Attention"
13960,21.8909722222222,2,230.22,2011-09-29 12:39:00,2011-11-18 15:27:00,4,3,1,8,"431","Others"
13962,22.16875,2,169.55,2011-04-08 11:21:00,2011-11-18 08:47:00,4,3,1,8,"431","Others"
13963,308.921527777778,4,664.54,2010-12-07 09:21:00,2011-02-04 14:43:00,1,4,3,8,"143","Needing Attention"
13967,146.033333333333,1,80.7,2011-07-17 12:02:00,2011-07-17 12:02:00,2,2,1,5,"221","Hibernating"
13969,7.90208333333333,18,9053.94,2010-12-09 19:32:00,2011-12-02 15:11:00,5,5,5,15,"555","Champions"
13971,19.0305555555556,8,2758.26,2011-02-27 12:27:00,2011-11-21 12:06:00,4,5,5,14,"455","Champions"
13972,71.0388888888889,2,190.25,2011-05-22 11:34:00,2011-09-30 11:54:00,3,3,1,7,"331","Others"
13973,287.895138888889,1,264.7,2011-02-25 15:21:00,2011-02-25 15:21:00,1,2,2,5,"122","At Risk"
13974,49.9229166666667,1,413.59,2011-10-21 14:41:00,2011-10-21 14:41:00,3,2,2,7,"322","Potential Loyalists"
13975,31.9798611111111,6,2526.28,2011-03-08 12:19:00,2011-11-08 13:19:00,4,5,5,14,"455","Champions"
13976,207.150694444444,1,357.98,2011-05-17 09:13:00,2011-05-17 09:13:00,1,2,2,5,"122","At Risk"
13978,15.0513888888889,2,196.79,2011-10-25 15:04:00,2011-11-25 11:36:00,4,3,1,8,"431","Others"
13979,73.9708333333333,1,869.87,2011-09-27 13:32:00,2011-09-27 13:32:00,2,2,3,7,"223","At Risk"
13980,60.9694444444444,1,200.14,2011-10-10 13:34:00,2011-10-10 13:34:00,3,2,1,6,"321","Others"
13982,39.8513888888889,4,1871.81,2010-12-09 13:57:00,2011-10-31 16:24:00,3,4,4,11,"344","Potential Loyalists"
13983,30.0722222222222,12,2603.43,2010-12-08 10:38:00,2011-11-10 11:06:00,4,5,5,14,"455","Champions"
13984,27.0083333333333,5,920.51,2010-12-08 15:58:00,2011-11-13 12:38:00,4,4,3,11,"443","Loyal Customers"
13985,4.82222222222222,15,7060.13,2011-03-20 13:48:00,2011-12-05 17:06:00,5,5,5,15,"555","Champions"
13986,17.9097222222222,1,320.46,2011-11-22 15:00:00,2011-11-22 15:00:00,4,2,2,8,"422","Potential Loyalists"
13988,20.1076388888889,6,4147.96,2011-03-30 11:48:00,2011-11-20 10:15:00,4,5,5,14,"455","Champions"
13989,66.1270833333333,2,1266.08,2011-04-14 15:39:00,2011-10-05 09:47:00,3,3,4,10,"334","Potential Loyalists"
13990,213.896527777778,1,311.3,2011-05-10 15:19:00,2011-05-10 15:19:00,1,2,2,5,"122","At Risk"
13991,12.8555555555556,6,855.97,2011-07-19 12:58:00,2011-11-27 16:18:00,5,5,3,13,"553","Champions"
13992,30.89375,1,76.8,2011-11-09 15:23:00,2011-11-09 15:23:00,4,2,1,7,"421","Others"
13993,43.1555555555556,9,3466.36,2011-01-13 10:43:00,2011-10-28 09:06:00,3,5,5,13,"355","Champions"
13994,4.07291666666667,6,2313.14,2011-07-14 18:28:00,2011-12-06 11:05:00,5,5,5,15,"555","Champions"
13995,15.9361111111111,5,1393.69,2011-04-08 08:20:00,2011-11-24 14:22:00,4,4,4,12,"444","Loyal Customers"
13999,10.9652777777778,12,3901.81,2010-12-13 11:23:00,2011-11-29 13:40:00,5,5,5,15,"555","Champions"
14000,211.833333333333,1,635.66,2011-05-12 16:50:00,2011-05-12 16:50:00,1,2,3,6,"123","At Risk"
14001,46.0965277777778,3,2043.08,2010-12-01 12:58:00,2011-10-25 10:31:00,3,4,4,11,"344","Potential Loyalists"
14002,134.871527777778,2,529.73,2011-07-06 14:59:00,2011-07-28 15:55:00,2,3,3,8,"233","Needing Attention"
